"SYMBOL","log2FC","pVal","pAdj","sdSF","sdGC","sTat"
"SMR3",0.492916310265644,0.315942165996788,0.809391132952216,107.69629,104.15034,1.00283150336695
"PEAR2",-0.0690413934498519,0.890321447041844,0.991162179536923,59.80769,50.6148,-0.137897473685066
"DPA",-0.220908695883738,0.443977143376423,0.874893653660738,53.87288,60.34601,-0.765494494811424
"ATHSP70-2",-0.373536347308646,0.50378885699297,0.897154829069079,35.61181,63.17747,-0.668540157767481
"AT-HSC70-1",-0.0895972524497604,0.778643449228856,0.971617945852323,18367.157,7668.776,-0.281087290286799
"KNL2",-0.704147835872987,0.135315243938285,0.647616607080561,12.663062,26.589375,-1.4934660146945
"ALY2",0.0989792098487509,0.666074140092019,0.945999243186105,79.8691,244.853,0.431542248426602
"H2A.W.12",0.121382362620434,0.839022571391245,0.982470401208714,69.59038,33.74602,0.203143885142524
"NAKR1",-0.611909067866416,0.210902416756854,0.738855188836772,61.393134,36.008484,-1.25108788044212
"ANK1",0.630344762196549,0.325084213849809,0.814423211022694,91.70083,39.57162,0.984063658857688
"CAND6",-0.0693469583624146,0.879221493913013,0.990082151715196,33.02693,17.25894,-0.151956184542698
"SGR9",-0.280942292660713,0.498748433431397,0.895552604255232,88.89133,85.65044,-0.676460316021085
"APD7",1.07165454474754,0.190581549749839,0.717691605513587,7.4151797,6.1004205,1.30886067439323
"MOS11",-0.331983092821169,0.061337859636218,0.517226694456476,355.266,171.18319,-1.87105210218885
"GSTL1",1.00927819439171,0.481459056483349,0.88985997061135,40.65595,16.77483,0.703957796546111
"GSTL3",0.586747895372178,0.197295257123091,0.72443173221327,28.628886,22.425158,1.28929583870067
"CDL1",-0.0522069126097057,0.860553991123351,0.985383723408663,68.27483,76.26784,-0.175668999768705
"APRR7",1.63449250851456,0.00588554716445115,0.244866301575369,116.16025,40.88516,2.75409060781311
"BIN5",-0.072657758486222,0.832925658097821,0.980829293996368,101.41137,76.72106,-0.210950806631803
"LCL1",-0.41086201847383,0.247986680649772,0.769640899173976,106.368,246.45708,-1.15525338093511
"MED4",-0.0825855583725366,0.745125995924839,0.964884777347682,28.21231,48.77382,-0.325072771582365
"RPL4",0.151688543815508,0.680281774783176,0.949234466129712,3020.354,2794.145,0.412078652770899
"UPL4",-0.187481888457173,0.622193120903919,0.934064492015576,26.133532,72.353361,-0.492744513494866
"PDP5",-0.326086585654912,0.762729319672679,0.969182486646079,9.46023,11.822126,-0.301898656880756
"IQD2",0.106604630469245,0.616984973851887,0.933468398544612,98.25174,83.00458,0.500127968413981
"IMPA-9",-0.439641313219478,0.293651053694158,0.795793341300778,18.44132,44.13571,-1.05014586647135
"LPPGAMMA",0.222389341053311,0.336691213234678,0.822076942858389,109.10046,117.13714,0.960723497603592
"LECRK-VIII.2",0.476753908571888,0.183936043334028,0.710122220171661,39.7155,50.01589,1.32873309155416
"JKD",0.0121560609551462,0.954116050474724,1,104.35519,33.70281,0.0575387358295322
"ATP58IPK",0.695207196641224,0.0299739709355329,0.419054326692763,239.34966,183.40651,2.17043416527076
"ATFLA11",-0.996036229215267,0.105603482343832,0.602477477217727,270.2235,385.0771,-1.61827436668007
"CPUORF47",-0.105903162762643,0.919745035015998,0.994799025772476,15.341122,20.514174,-0.100754892632576
"LUL1",0.257651673911139,0.39543731509541,0.852230848938212,101.635825,20.96016,0.849798155890392
"ATDIP2",4.45050045269356,0.0587014652516828,0.512395306543604,89.9946065,1.9591477,1.89042258466302
"MED7A",-0.00159339611392272,0.994849650170578,1,89.64712,33.32396,-0.00645505108089395
"UBQ3",0.259124136036836,0.666565472873868,0.94612161666106,6503.793,6375.651,0.430866458933299
"LAC11",-2.00377929612433,0.0171025771784768,0.348704238794327,96.19802,567.23465,-2.38449506961164
"ATEIN2",-0.390755485632561,0.101521494914803,0.595502230690542,30.9093,26.66957,-1.6375217654901
"IDH-V",0.372422276444196,0.0887071789263589,0.577359458104607,199.97965,123.77901,1.70225712183022
"ADK2",-0.0140039569614376,0.947338358467949,0.999682552384648,253.35786,336.96744,-0.0660495724665535
"PCRK2",-0.199885667962437,0.478400839157221,0.888730581532837,50.589105,48.964894,-0.708876951625875
"ATCDC48C",-0.384381656136801,0.309211129130467,0.806702470841943,49.684399,15.18037,-1.01687871702185
"PRCE2",0.193312825308303,0.4227265677418,0.865624901261092,794.979,141.92538,0.801699910270348
"ATDOA11",2.11421121015151,0.110257044158727,0.607547346998202,11.0784604,1.6295887,1.59703886505452
"ATDPB",0.147688032130305,0.51017937089679,0.899646101406912,78.948438,45.397073,0.658558420062261
"PTST3",-0.00281478134836108,0.994010890640648,1,37.0303875,21.233412,-0.00750630591941246
"ACR2",0.0350936383081737,0.899964475829921,0.991162179536923,451.65174,120.19917,0.125706222843453
"ATB'",0.0274679525590853,0.909818722993786,0.991924404766799,34.35672,50.60417,0.113267196812021
"UGT89A2",0.0103848834718193,0.975652380842561,1,37.243942,47.523933,0.0305199526954667
"MED7B",-0.0912017570999571,0.69898456914729,0.953192828595057,218.64131,148.49194,-0.386691554629668
"ATRAB-E1D",0.190002756137992,0.358386907555253,0.836214185444747,265.01893,305.78166,0.918443152705585
"ATRAB",-0.416327921049831,0.132770528164166,0.642080989998612,86.2846,81.98149,-1.50326575115655
"ATEXO70A1",0.0539240145553766,0.798545422558066,0.973924219494347,160.32583,135.8664,0.255230050453622
"AT4",-0.250519111063226,0.819702365914702,0.978125394207072,25.84594,12.51865,-0.227927805528749
"ATNCS1",0.398387326914703,0.525901183449698,0.90300941928114,51.97375,72.41633,0.634275284205066
"ATIREG2",0.34644004664273,0.687323340498294,0.950275848292324,66.74533,74.20995,0.402490143920802
"MDAR2",0.605305240881003,0.00682991728251648,0.256899914758724,350.505,494.888,2.70502537097779
"AGC1-8",1.32067017237678,0.314669416401537,0.80867105971867,11.395227,3.852006,1.00547243444047
"SBE2.2",-0.1640906736571,0.700723054952724,0.954349949634422,15.258405,18.303931,-0.384344601022509
"TRM28",0.615645381606143,0.0879465209734021,0.576868247159043,20.693503,16.106508,1.70633072305535
"ATFBA4",0.582796587267963,0.0568861380079442,0.508334107980588,17.286768,25.138877,1.90418466642443
"AT-HSFA3",1.24114294146058,0.222955157526312,0.750050419502111,11.8793159,10.9512358,1.21870769174733
"ATCTR1",-0.114238269677898,0.643160899123804,0.938227111572562,59.6082,37.51052,-0.463283879606978
"HD2C",0.232880789149681,0.352047068243349,0.83215319496808,125.92038,399.6117,0.930625984835825
"ATCSLA09",0.0491302441011595,0.898656982472054,0.991162179536923,69.190488,81.075903,0.127358093694939
"ATKDTA",-0.0160619308723214,0.954631907544682,1,18.58327,40.87074,-0.0568911457675985
