"SYMBOL","log2FC","pVal","pAdj","sdSF","sdGC","sTat"
"POR",-2.17942190458216,0.34874440573397,0.728734715654673,0.6221042,2.0209171,-0.937027512976379
"ATHM1",0.62214517351,0.0645031274398332,0.383953812565372,122.26141,13.73209,1.84868626967673
"CASPL1C2",-0.781032564998564,0.573719221953543,0.859197942830751,15.1050542,18.8374722,-0.562582484334302
"CHR9",0.138406194813476,0.790834539201684,0.9488125269364,41.61838,27.92378,0.265227074376665
"ATRING1B",-0.646381820181545,0.150947038814572,0.536145837159548,62.04342,16.228559,-1.43619437632852
"ATTPX2",-0.869191102687476,0.0981232543312934,0.451048251114722,94.86083,20.76399,-1.65402095870823
"ATTZF4",5.13222079904638,0.0137195251009752,0.186878433604968,24.6998223,0.493913,2.4645243243451
"ATERF10",0.794417988842715,0.225480495561178,0.621260729825048,9.856976,5.009534,1.2120833002714
"GBPL1",-0.846837545551823,0.0769984825257859,0.411963302436267,19.55421,42.696599,-1.76837350725826
"IDD3",-0.666884268123532,0.0642825938491594,0.383935141975993,96.403369,100.994499,-1.85021481959246
"ATGRXS13",0.498324657210747,0.671767309102772,0.902710893162465,1029.5177,732.29,0.423723727029622
"ATPHB2",-0.30017159442815,0.153229554709167,0.539468452041728,291.5207,765.84325,-1.42821649350482
"FLA9",-1.13818900944906,0.0434930393296289,0.316946347577781,969.5002,2209.8113,-2.01894400932117
"ABCI18",0.346195623168997,0.0543420125004981,0.354131711981831,199.40528,249.45664,1.92410030001393
"ABCI19",-0.474048281633088,0.187336497885418,0.581761436265504,72.95413,43.48564,-1.31849948337052
"CTN",0.167649237280775,0.383170110123791,0.752572990406536,28.92645,63.33707,0.872070148400592
"ADK1",-0.114608995977335,0.734139450522582,0.92881024891203,41.818157,19.208069,-0.339624333848026
"VPS2.3",-0.628317352218578,0.368952932650051,0.742614840143726,38.887705,8.372863,-0.898436409862154
"GBF4",0.459486339848833,0.171294320087772,0.563741652373494,75.274224,50.517925,1.36805672793422
"ATPCS2",-0.0288821591703304,0.966465714546996,0.996812742230521,22.962048,17.930944,-0.0420413752892758
"ATPSAT1",0.620036720442457,0.135773879676301,0.514379732190571,104.00266,28.04145,1.49171498254989
"ATBARD1",0.45046833099559,0.237294270905579,0.63511643484407,132.76704,43.2744,1.1817768118386
"SDG13",-0.49760266864827,0.26852539261296,0.662853521671782,20.036969,23.551808,-1.10646479747539
"ATTOM22-I",0.0504350678338241,0.826505950709189,0.959878919858449,158.7233,16.4108,0.219184985824171
"PRP39",0.0118953875984545,0.967616760921008,0.997511455449731,212.4834,154.9189,0.0405975204525023
"IAA10",0.155265276806529,0.772308938988455,0.943356115582959,45.985404,17.506269,0.289356030523799
"ABCC5",-0.0514633335006816,0.850182456023431,0.966346710688278,133.30541,53.10495,-0.188885630533268
"ATTPR2",-0.358547505964064,0.2779707687248,0.672053898556932,23.792566,62.287276,-1.08488911686929
"MCTP10",0.130628504692759,0.917554186343438,0.984233788389913,19.484138,7.376789,0.103515074122174
"ATXIB",0.324356050228526,0.526558575703052,0.836149305947753,24.99524,2.442973,0.633268108323093
"EIF2",-0.32844400430328,0.189149838542219,0.583898687312555,215.5505,322.3072,-1.31309826467215
"YUC9",-2.58896519276332,0.00145206737635695,0.0628107078775769,11.0088874,53.6071593,-3.18409621746777
"TPR3",-0.519350160506197,0.0279276947551138,0.258786851749642,49.4437,315.86039,-2.19830055688089
"DAISY",-0.534093487713472,0.527981822017521,0.837101099159355,59.822998,52.349623,-0.631089781695709
"IAA3",0.0377075278608853,0.963805653091348,0.996383162439039,135.128827,140.044462,0.0453784557803716
"ATIAA17",-0.180723096974545,0.641553851723015,0.89107831498475,338.45736,428.65796,-0.465527355472129
"MPI7",0.107094658645941,0.581189561036981,0.863478134962942,67.87186,21.39459,0.551647974056116
"RPS15",-0.0351758856013074,0.870337228640569,0.973502097495347,2616.0709,2842.1433,-0.163230149544696
"MUSE13",0.659329493999254,0.0248968287017519,0.245511003595312,285.33756,89.34112,2.24299977983428
"ERS2",1.70354594525596,0.00162037683676178,0.0659212922724913,59.407535,9.857838,3.15221361578809
"PH2",-2.75662904026825,0.0136971661893506,0.186878433604968,6.367241,17.749096,-2.46510877746207
"ATL1",-0.14216835302043,0.785923170192264,0.94701935959307,96.792772,17.805581,-0.271608360643359
