	logFC	AveExpr	t	P.Value	adj.P.Val	B
YOL144W	-0.16950141531942	8.36668027192403	-0.766880188572073	0.469946788997905	0.555217204600303	-7.19797804679409
YGL206C	0.264682663935377	9.73954313430291	0.766860733028084	0.469957589353817	0.555217204600303	-7.19799378017585
YOL132W	0.169191614106309	5.43785381938114	0.766152835839226	0.470350680240827	0.555584224469536	-7.19856601856351
YGL233W	0.229985989318458	7.49091642658818	0.765993166656113	0.470439374727088	0.555591621808406	-7.19869502837302
YIL073C	0.176340492891126	3.86121118308229	0.765600019991071	0.470657812327179	0.555752217078694	-7.1990125880877
YOLCDELTA8	0.352035859702427	3.38356310953795	0.765054783254308	0.470960868388529	0.556012655971043	-7.19945277153036
YJR148W	0.178149521802688	10.3383773648999	0.763694117346796	0.471717743730006	0.556808685243475	-7.20055012913831
YPL094C	0.141096015366779	11.226065977036	0.762688948330104	0.472277407637461	0.557371691030727	-7.20135973522464
YGRCDELTA30	0.229267629244283	10.9883909962822	0.762514988415962	0.472374312195415	0.557388456617138	-7.20149975949489
YGR228W	-0.376961434526368	6.83154957157908	-0.76101412972266	0.473210932373288	0.558277907263428	-7.20270672514346
YGR193C	-0.295784338318013	8.48592412008093	-0.760293597716113	0.473612936680277	0.558654391533963	-7.2032854581802
YPL048W	-0.122563725058011	9.77947584947285	-0.759994969659179	0.473779617758517	0.558753214994297	-7.20352518246899
YPL206C	0.117932719406761	10.8141556727507	0.759646506320949	0.473974165376037	0.558873672308643	-7.2038048124652
YPL168W	-0.198136018816238	5.09693028711675	-0.759515010005994	0.474047594152598	0.558873672308643	-7.20391030589134
YDR286C	-0.123498017210682	8.21297812640087	-0.75906260825692	0.474300278887322	0.55903083890462	-7.2042731301354
YHL016C	-0.119544501586535	7.6373336565346	-0.758864770591044	0.474410808153135	0.55903083890462	-7.20443173819373
YBR037C	0.110299810409968	8.06890386962512	0.758830900435857	0.474429732720241	0.55903083890462	-7.20445888869995
YGR051C	-0.458338633670615	2.85768530178175	-0.755676763590016	0.47619432928199	0.561012022261949	-7.20698281123893
YIL115C	0.17761900247259	7.74826757035309	0.754527009710066	0.476838675243638	0.561672958955281	-7.20790064513744
YDR314C	-0.122899465601158	3.79922589893861	-0.753995383148521	0.477136810364259	0.561925930780203	-7.20832463934541
YNR010W	0.129744898600273	7.90856973243163	0.752543058477223	0.477951917411795	0.562787547756027	-7.20948164938456
YNL195C	0.150466821322472	6.17213047271463	0.745987441001012	0.481642975576121	0.566963044426856	-7.21468090345137
YMR060C	0.12660505653435	8.0166696651731	0.745946246749014	0.481666230324656	0.566963044426856	-7.21471345348862
YBR188C	0.18657916740779	8.13521025137821	0.744801027435164	0.482313027057038	0.567625249234231	-7.21561775316471
YJL191W	0.162727376160159	10.7774605287218	0.741549959629389	0.484152360059085	0.569690451605837	-7.21817850839533
YDR320C	0.196886741474047	5.753376315129	0.739311834249624	0.485421352709311	0.571083944363895	-7.21993590618953
YPL147W	0.144328385634477	5.4845018625856	0.738846535450888	0.485685452880293	0.57129493061312	-7.22030069972364
YDR376W	-0.113383693435312	8.33041442165456	-0.738022698829178	0.486153293484931	0.571745454211907	-7.22094611013274
YJL127C	0.25114863004167	4.26745332428221	0.737121394372791	0.486665473446478	0.572247957262607	-7.22165151287277
YCR077C	-0.346957208692784	7.49895497575474	-0.736513485461824	0.48701113155989	0.57255451364271	-7.22212687882178
YIL089W	-0.254565432455334	4.44660284185166	-0.736341829421895	0.487108765337192	0.572569424201722	-7.22226104844438
YER151C	-0.215709647301731	7.25325329745424	-0.736185306749785	0.487197803076599	0.57257422715541	-7.22238336646932
YHR041C	-0.16568539791426	9.35552507358252	-0.735444895956326	0.487619132947107	0.572969483274669	-7.22296167815936
YOL124C	0.129556703008372	9.79595251738887	0.735115801300006	0.487806482321235	0.57305383504153	-7.223218565538
YGR191W	0.177593294897783	9.2523142102412	0.735020113529276	0.487860965203012	0.57305383504153	-7.22329324000606
YDL027C	0.365003192855022	5.92273602330364	0.734849644497113	0.487958037290648	0.573067985945106	-7.22342625316569
YGR168C	0.144463750398268	7.03520617805163	0.734204140591221	0.488325731169041	0.573399900362253	-7.22392968856081
YJL098W	-0.137067370901546	8.04531593908919	-0.733952050855837	0.48846937769791	0.573468664985876	-7.22412619428116
YDR198C	-0.216370115286412	5.20216987514641	-0.731914873592346	0.489631246852952	0.574660755367933	-7.22571208961304
YFR035C	-0.198404067928781	4.460767561825	-0.731777823717421	0.489709477247578	0.574660755367933	-7.22581864560439
YLR439W	-0.118429906888089	8.59079760352033	-0.731723373533386	0.489740560657775	0.574660755367933	-7.22586097581158
YIL068C	-0.250276946950272	8.97616171031976	-0.730337056392631	0.490532397612291	0.575489705814942	-7.22693781484471
YML077W	-0.148168190217417	9.34098878006585	-0.728843537091125	0.491386423162353	0.576391314325489	-7.22809598506374
YDR271C	0.358017572169181	4.80880341010312	0.72832851933828	0.491681151100912	0.576631343007585	-7.2284948959225
YER108C	0.211528163709717	5.76514788070674	0.72818699737835	0.491762160179169	0.576631343007585	-7.22860447086921
YBR282W	-0.200733826320905	8.88335734457033	-0.725982420579316	0.493025239036404	0.578011847470058	-7.23030905240065
YOR326W	-0.133136361912856	9.9947460806123	-0.725211624222351	0.493467364562268	0.578429571678207	-7.23090399636169
YNL068C	0.154925887601481	6.12709380470096	0.724819402133637	0.493692442773895	0.578592777655373	-7.23120652905835
YGR095C	-0.257276985335228	10.3886323088728	-0.724253392998319	0.494017369771575	0.578872926331782	-7.23164286347979
YGR180C	0.110550769297543	12.4362870014938	0.723970610412147	0.494179759110124	0.578962554563225	-7.23186075091196
YBR057C	-0.177878479561703	7.63681846989467	-0.722426838596399	0.495066903561879	0.579808309250512	-7.23304896880318
YBR287W	0.163629361387128	8.47467826425471	0.722414997724856	0.495073712127106	0.579808309250512	-7.23305807419752
YJL106W	0.345954823429467	4.31231360153893	0.72176604600954	0.495446957967948	0.580144631116047	-7.2335569107477
YCR086W	-0.14593825037524	8.92902771583034	-0.72057092274085	0.496134824033127	0.580628991898308	-7.2344745792774
YGR174C	-0.165837122199674	6.51440295982357	-0.720560050149963	0.496141084776073	0.580628991898308	-7.23448292178501
YIL077C	-0.198394235465948	7.46935263022535	-0.720507304097823	0.496171458176692	0.580628991898308	-7.23452339215578
YPR161C	-0.226413080158586	7.45352623709903	-0.720429371149948	0.496216337510547	0.580628991898308	-7.23458318301004
YPL219W	0.197192101179329	6.39334581887268	0.72029914217311	0.496291338624058	0.580628991898308	-7.23468308354208
YDR532C	-0.353357243096507	4.03123205537652	-0.719994762850471	0.496466665235759	0.580733308519441	-7.23491651727997
YKR078W	0.189939584023223	6.79404890696558	0.719269107920011	0.496884817890009	0.581121581221353	-7.23547269517954
YDR333C	-0.226165804275666	8.23665805222704	-0.719042614072095	0.497015380864687	0.581173432863982	-7.2356461933527
YHR134W	-0.190050972397654	5.35014122241432	-0.71886610296791	0.497117146908971	0.581191599335032	-7.23578137157422
YNL211C	-0.128514496011979	7.2786422030578	-0.717088238046694	0.498142929762887	0.582289862400599	-7.23714134208192
YAL043C	0.223668373096155	8.32247008899986	0.715469417419545	0.499078164862435	0.583281919745589	-7.23837715148995
SNR76	0.177622495995881	7.32551051983077	0.715283043532968	0.499185912352156	0.583306700633413	-7.23851927638112
YDRWTY2-2	0.339019615547178	9.87703961669545	0.714271866746727	0.499770767118053	0.583888883753801	-7.23928982748985
YGR251W	0.205270670109623	9.0905233726925	0.710841413550775	0.501758274040924	0.586109318377093	-7.24189700323164
YFR032C	0.371437943295162	5.07259376980652	0.709662115621036	0.502442725762055	0.586782534456748	-7.24279079909803
YARCDELTA5	0.356361025156819	10.9177441309292	0.709548460485787	0.502508722386402	0.586782534456748	-7.24287687175808
YGR274C	-0.110458995939586	8.74799153720065	-0.7060849611617	0.504522618840624	0.589032123849957	-7.24549416284211
YML010W-A	-0.333688881151518	3.46114715498874	-0.705385270993264	0.504930104452704	0.589405767927126	-7.24602156998711
YJR108W	0.23698331230091	4.11049149392977	0.704821767383166	0.50525843442585	0.589686900091814	-7.24644599727836
YBR266C	-0.202751685271727	5.00059690633067	-0.704338543765457	0.505540099924583	0.589913482252716	-7.24680972632976
YGR293C	0.196660759473381	3.98012858248893	0.703003457987128	0.50631884016794	0.590719920846792	-7.2478135503215
YLR269C	0.424524296715842	2.98230365515426	0.700618610475419	0.507711844851136	0.59224261583535	-7.24960259645584
YDR509W	0.187518009680782	4.53622873668891	0.699129962100997	0.508582640594752	0.593155735872751	-7.25071668903856
YCR097W-A	-0.814337343415534	1.93249319703046	-0.697991034415098	0.5092495215462	0.593830756958718	-7.25156767670782
YDR417C	0.150044694241156	4.92802560179245	0.69552530239771	0.510695240965472	0.595413583135665	-7.25340593701362
YIL156W	-0.275768855859545	4.44273455098855	-0.694379152810444	0.511368163928949	0.596095023327761	-7.25425850965284
YHRCSIGMA2	0.213568995609454	8.00422768097879	0.693132277918378	0.512100877725889	0.596845913171795	-7.25518463070144
YDR442W	-0.482535201166544	2.8666153823909	-0.692457759873558	0.512497535287046	0.597186400634774	-7.25568503308388
YJL215C	-0.445577840447258	4.47607214049616	-0.692334184550107	0.512570226657592	0.597186400634774	-7.25577666392359
YJL110C	0.243775474209254	7.20503420534511	0.690017416597384	0.513934267726716	0.598672133508134	-7.25749192895717
YIL087C	0.115944221375933	8.69000792327489	0.688156324767898	0.515031719871758	0.599846862266399	-7.25886622768754
YDR028C	0.123063354892333	7.62190151743436	0.687743470804065	0.515275377359419	0.600026959813836	-7.25917065947959
YBR017C	-0.39913013360599	8.5416037641254	-0.687082751604558	0.515665474352221	0.600377491299701	-7.25965753435999
YPL247C	-0.120186080350429	8.91191689334915	-0.686627713306667	0.515934245503199	0.60058666920407	-7.2599926104693
YBR126w-a	0.101073672530873	13.4574330980627	0.684901166092932	0.516954862539837	0.601670829479969	-7.26126223934857
YBR027C	-0.54524181366559	3.85350585468399	-0.683695093321731	0.517668581397187	0.602397485949074	-7.2621474919679
YHR005C	-0.200334920167631	8.56636609109116	-0.681962413048453	0.518695040098558	0.603487755957928	-7.26341690675671
YJL147C	-0.199816938438696	6.66296371654566	-0.68155519295414	0.518936471370432	0.603664448919005	-7.26371484358031
YNL199C	-0.132815025207561	7.20325334446696	-0.68034373546024	0.51965514269661	0.60439614525887	-7.26460027703127
YKL060C	-0.136706658620163	13.3222683134728	-0.679093324314661	0.520397591635382	0.605155239410365	-7.26551274805871
YPRCDELTA19	0.193324030319472	10.3984077940392	0.678618187971149	0.520679888554354	0.605379066561384	-7.26585909065214
YKL084W	-0.164221091853706	9.04379473471262	-0.67845238528301	0.520778421439443	0.605389196361132	-7.26597990019698
YHR195W	-0.259812556846279	9.18066326813694	-0.677347826000662	0.521435141357274	0.606048086350754	-7.26678406603672
YDL034W	0.386788896833362	2.79269372896432	0.674507068857763	0.523126555942465	0.607909135698657	-7.2688470286794
YDL150W	0.235324242582298	8.37461152529661	0.673895596445071	0.523491090202415	0.608227882772674	-7.2692900952663
YCL032W	0.212572862247391	6.78569433271643	0.672511972896498	0.524316546516338	0.609081958552244	-7.27029136430408
YMR049C	-0.101256618805779	10.4718555764146	-0.671814248359038	0.524733116531086	0.609460831538776	-7.27079559848353
YDR199W	-0.234135015121044	3.74099810731394	-0.671056420524323	0.525185809317825	0.609881522191961	-7.27134275217554
YDR524w-a	0.203818084827859	7.1177013641538	0.670009040481805	0.525811876644175	0.610503367542074	-7.27209807812645
YCR010C	-0.262704641967916	4.89164896445957	-0.669458426597611	0.526141194129517	0.610780511269884	-7.27249474531359
YHR116W	-0.126559108066964	6.86544488961602	-0.66845881795188	0.526739386353036	0.611369633893485	-7.27321414614053
YIL052C	-0.106743890530451	13.2990672413185	-0.668289693872609	0.526840637359772	0.611381869112408	-7.27333576911216
YDR422C	0.114116700099703	6.98059054585817	0.666238837543589	0.528069424316013	0.612679511149489	-7.27480847499375
YLR117C	0.108552881038426	5.70786782647355	0.666120059292269	0.528140646851414	0.612679511149489	-7.274893647893
YGR085C	0.0987457693670155	14.3858962025833	0.664953323425561	0.528840575452386	0.613385902348835	-7.27572958046179
YDR491C	0.185542968844959	5.78042581954687	0.664644654033944	0.52902584536845	0.613495216411451	-7.27595051921918
YBR081C	0.232287770748963	7.47607594431993	0.664491929735934	0.529117528914159	0.613495982260697	-7.27605980279503
YDRWDELTA31	-0.344800214964387	3.2348878989326	-0.664096653382219	0.529354868124187	0.613655253622205	-7.27634254538693
TR(CCU)J	-0.227027922341766	1.4516120812875	-0.663811083732003	0.529526377064072	0.613655253622205	-7.27654672297784
YER096W	0.110974975319139	5.81387992637308	0.663808323689656	0.529528034876372	0.613655253622205	-7.27654869598844
YOR035C	0.110803546577534	8.0743234777902	0.663207156988957	0.52988920227496	0.613916064995598	-7.2769782680369
YOL108C	0.131461563934345	6.33137674857459	0.663130508674241	0.529935262039227	0.613916064995598	-7.27703301372413
YDR139C	-0.194097930608377	11.0099470009186	-0.661924387795288	0.53066038123914	0.614650450172161	-7.27789375177069
YDR433W	-0.255321787518454	12.6047814442649	-0.65898256729608	0.532431625931127	0.616596075391031	-7.27998741117903
YDR458C	-0.20563333109892	5.901932005116	-0.658140418399849	0.5329393610205	0.617078043854694	-7.28058525666478
YBR106W	0.114731818399594	13.0515499806348	0.656627349078288	0.533852361495103	0.618029013479387	-7.28165771020604
YKL159C	-0.125069701376494	7.21837270104089	-0.655847954337473	0.534323038860305	0.618466123188592	-7.28220929643537
YAR014C	-0.181281684894832	7.59512776657836	-0.65569827996206	0.534413457188481	0.618466123188592	-7.28231515694829
YNL285W	-0.398160654421391	4.009329169402	-0.655437040583813	0.534571294964629	0.618542579924738	-7.28249987355657
YMR158W	0.104273738799245	8.0637646833341	0.653879337328508	0.535513047910595	0.619525908499384	-7.28359995193236
YBL007C	-0.0940638913561109	8.73736647635203	-0.652917491998428	0.536095077082381	0.62009281268839	-7.28427807847625
YLR293C	-0.216034890352157	12.0874791327122	-0.651912870270599	0.536703413557849	0.62068994635894	-7.2849854285536
YLR387C	-0.0921168870749884	9.45499159950048	-0.651573119692532	0.536909243041085	0.620764948720897	-7.28522442929201
YLR201C	0.212015937090397	8.91046005328617	0.651501777055713	0.536952470481132	0.620764948720897	-7.28527460205026
YLR260W	0.147403619723258	9.21927892803908	0.645441227403619	0.540632568721907	0.624912281458695	-7.28951914959656
YNL322C	0.126695141191965	10.8879322712771	0.645041107518716	0.540876081207061	0.62508655475576	-7.28979814886892
YBL074C	-0.293251383159541	5.12885496216284	-0.644556118805436	0.541171336109153	0.625320556381912	-7.29013612215607
YNL333W	0.211190298975289	8.68334240347501	0.644288688167822	0.541334187257014	0.625401512189282	-7.29032239041003
YLR005W	0.16163832925387	9.40693813675846	0.643607487785962	0.541749139782782	0.625773642182683	-7.29079654624147
YMR201C	-0.107462819240697	6.19478068986677	-0.642592989552514	0.542367486068047	0.626380544225264	-7.2915018784675
YER061C	-0.310219634286432	7.39563678462511	-0.641307827470626	0.543151432399678	0.627178457148164	-7.29239398308825
YDL106C	0.148601261426173	5.53205547226658	0.641055044102008	0.543305712299212	0.627191940164472	-7.29256926929712
YGL235W	-0.266307451032148	2.35667744670535	-0.640926128778463	0.543384402931768	0.627191940164472	-7.29265863890552
YAL014C	0.220435531213036	8.44652967945131	0.640831327660419	0.543442274563875	0.627191940164472	-7.2927243489817
YLRCTY1-1	0.129827204404014	13.7258043472103	0.640587720692262	0.543591002674967	0.627256181823194	-7.2928931624694
YPL190C	-0.11053157828801	7.19050456412767	-0.639781623352911	0.544083324650104	0.62767209294484	-7.29345136420038
YILCDELTA3	0.222452300682351	7.68816746152568	0.63969263451574	0.544137691257671	0.62767209294484	-7.29351294870523
YNL029C	-0.109391820245308	7.41884518517939	-0.639522825859162	0.544241443032561	0.627684347371571	-7.29363044340641
YMR251W	-0.466533448525952	4.81684064684132	-0.637320558610729	0.54558811831291	0.629069103331332	-7.29515175245089
